status,card_present_flag,bpay_biller_code,account,currency,long_lat,txn_description,merchant_id,merchant_code,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,transaction_id,country,customer_id,merchant_long_lat,movement,month,day
posted,,0,ACC-4281711154,AUD,144.98 -37.84,PAY/SALARY,,0.0,Eric,37770.56,2018-09-04,M,42,,,2018-09-04 16:00:00+00:00,1757.82,858d30d47f304cce93da6fedad4cc160,Australia,CUS-3151318058,,credit,9,4
posted,,0,ACC-1222300524,AUD,151.23 -33.94,PAY/SALARY,,0.0,Michael,2535.72,2018-09-04,M,38,,,2018-09-04 17:00:00+00:00,1002.13,55f30325fb894bb8896e4fc6c6d9ecf8,Australia,CUS-2142601169,,credit,9,4
posted,,0,ACC-3771436525,AUD,145.04 -37.92,PAY/SALARY,,0.0,Derek,3216.82,2018-09-04,M,20,,,2018-09-04 17:00:00+00:00,1099.7,09419603f0644debb343bffa623cad6d,Australia,CUS-3325710106,,credit,9,4
posted,,0,ACC-3954677887,AUD,115.72 -32.28,PAY/SALARY,,0.0,Ruth,5028.43,2018-09-04,F,47,,,2018-09-04 17:00:00+00:00,1272.47,33fa7bcab6b34cd2bc98973b88bec191,Australia,CUS-3716701010,,credit,9,4
posted,,0,ACC-958000567,AUD,130.90 -12.37,PAY/SALARY,,0.0,Sandra,7578.2,2018-09-04,F,34,,,2018-09-04 17:00:00+00:00,3517.61,ea4b316d3bbb471c8deac4d5134a0c86,Australia,CUS-4142663097,,credit,9,4
posted,,0,ACC-2897221629,AUD,150.90 -34.37,PAY/SALARY,,0.0,Scott,3633.78,2018-09-04,M,23,,,2018-09-04 17:00:00+00:00,982.71,cbda2838bb754588981b8db9591ca364,Australia,CUS-511326734,,credit,9,4
posted,,0,ACC-3084464802,AUD,145.15 -37.76,PAY/SALARY,,0.0,Susan,6937.91,2018-09-05,F,19,,,2018-09-05 12:00:00+00:00,2485.37,e5afaaee85254ddf9e600f0881149295,Australia,CUS-1928710999,,credit,9,5
posted,,0,ACC-1650504218,AUD,145.01 -37.93,PAY/SALARY,,0.0,Marissa,8718.48,2018-09-05,F,23,,,2018-09-05 12:00:00+00:00,1626.48,dc89bb751bd940eea1a4f8eba95b7939,Australia,CUS-2500783281,,credit,9,5
posted,,0,ACC-3326339947,AUD,151.18 -33.80,PAY/SALARY,,0.0,Eric,7207.55,2018-09-05,M,22,,,2018-09-05 12:00:00+00:00,983.36,31c01c223a944d488d886c965304ebe2,Australia,CUS-326006476,,credit,9,5
posted,,0,ACC-1516130869,AUD,130.84 -12.45,PAY/SALARY,,0.0,Jessica,3351.59,2018-09-05,F,21,,,2018-09-05 13:00:00+00:00,2306.63,07e4515c72c34957b946a926b888819b,Australia,CUS-325142416,,credit,9,5
posted,,0,ACC-2776252858,AUD,144.95 -37.76,PAY/SALARY,,0.0,Kristin,3815.93,2018-09-05,F,43,,,2018-09-05 13:00:00+00:00,1068.04,ef8b775ae72e400489c161b653be6d0b,Australia,CUS-4123612273,,credit,9,5
posted,,0,ACC-1598451071,AUD,153.41 -27.95,PAY/SALARY,,0.0,Diana,2145.75,2018-09-05,F,26,,,2018-09-05 14:00:00+00:00,1013.67,ba87ffc60b7346f8b726e8857e3ecacb,Australia,CUS-2487424745,,credit,9,5
posted,,0,ACC-1973887809,AUD,115.78 -31.90,PAY/SALARY,,0.0,Antonio,4857.86,2018-09-05,M,26,,,2018-09-05 16:00:00+00:00,1098.91,94dc7f59e1354d31b68cad6afba9c9fe,Australia,CUS-1646621553,,credit,9,5
posted,,0,ACC-819621312,AUD,145.04 -37.85,PAY/SALARY,,0.0,Michele,4977.55,2018-09-05,F,30,,,2018-09-05 17:00:00+00:00,1158.15,5f46d4a33fdc4d70ae0e395925f9eaba,Australia,CUS-1271030853,,credit,9,5
posted,,0,ACC-2920611728,AUD,144.96 -37.76,PAY/SALARY,,0.0,Tyler,5529.57,2018-09-05,M,69,,,2018-09-05 17:00:00+00:00,1043.12,088df9188b1f477fb3f9988f487616c6,Australia,CUS-1388323263,,credit,9,5
posted,,0,ACC-1799207998,AUD,150.68 -33.79,PAY/SALARY,,0.0,Susan,6566.23,2018-09-05,F,20,,,2018-09-05 17:00:00+00:00,1395.49,712e728128584d5bb6e9277919b07107,Australia,CUS-164374203,,credit,9,5
posted,,0,ACC-2171593283,AUD,146.94 -36.04,PAY/SALARY,,0.0,Fernando,11218.81,2018-09-05,M,19,,,2018-09-05 17:00:00+00:00,2639.76,2f596d5dcf8e4dacb17644d0d29518f3,Australia,CUS-2317998716,,credit,9,5
posted,,0,ACC-3536132544,AUD,144.93 -37.79,PAY/SALARY,,0.0,Heather,4406.95,2018-09-06,F,41,,,2018-09-06 11:00:00+00:00,2101.51,0165224903084eb3b25b17a419bd17eb,Australia,CUS-2348881191,,credit,9,6
posted,,0,ACC-4163822186,AUD,149.03 -34.97,PAY/SALARY,,0.0,Karen,6759.8,2018-09-06,F,26,,,2018-09-06 11:00:00+00:00,920.71,38f156fc5fa044e9b9c265af9016ad48,Australia,CUS-2630892467,,credit,9,6
posted,,0,ACC-2259139624,AUD,144.66 -37.91,PAY/SALARY,,0.0,Cindy,10642.9,2018-09-06,F,19,,,2018-09-06 11:00:00+00:00,3676.94,746fad2c34ac488c866a441332476cfe,Australia,CUS-3174332735,,credit,9,6
posted,,0,ACC-721712940,AUD,145.09 -37.82,PAY/SALARY,,0.0,Andrew,53918.22,2018-09-06,M,78,,,2018-09-06 12:00:00+00:00,782.42,530752c83b014bfa83e3ebc968701d5a,Australia,CUS-1646183815,,credit,9,6
posted,,0,ACC-1279356312,AUD,144.79 -37.73,PAY/SALARY,,0.0,Tyler,7878.7,2018-09-06,M,44,,,2018-09-06 12:00:00+00:00,2887.34,e95f1a3e50494d56a9011a9d5340d4e7,Australia,CUS-1892177589,,credit,9,6
posted,,0,ACC-1243371644,AUD,150.90 -33.78,PAY/SALARY,,0.0,Gregory,4469.65,2018-09-06,M,42,,,2018-09-06 13:00:00+00:00,1681.58,5523a430064842528aad16e99d0429d1,Australia,CUS-3904958894,,credit,9,6
posted,,0,ACC-1608363396,AUD,151.22 -33.87,PAY/SALARY,,0.0,Robert,6069.17,2018-09-06,M,20,,,2018-09-06 14:00:00+00:00,2320.3,cce2cd0dd5854a82bff8cfd1165095e1,Australia,CUS-2688605418,,credit,9,6
posted,,0,ACC-1424176027,AUD,151.08 -33.93,PAY/SALARY,,0.0,Donald,5332.13,2018-09-06,M,22,,,2018-09-06 14:00:00+00:00,1928.97,7094f5bf008347159c76ec8e8e646073,Australia,CUS-3431016847,,credit,9,6
posted,,0,ACC-2988263882,AUD,145.18 -37.90,PAY/SALARY,,0.0,Michael,4725.52,2018-09-06,M,44,,,2018-09-06 15:00:00+00:00,596.33,60289954e1f240fd87b37c6de51b3a6e,Australia,CUS-1233833708,,credit,9,6
posted,,0,ACC-3881031190,AUD,149.19 -21.15,PAY/SALARY,,0.0,Richard,5064.59,2018-09-06,M,37,,,2018-09-06 16:00:00+00:00,916.75,4158492367ed4b88a418e87f02c0ae41,Australia,CUS-3201519139,,credit,9,6
posted,,0,ACC-2270192619,AUD,138.56 -35.27,PAY/SALARY,,0.0,Darren,11970.46,2018-09-06,M,20,,,2018-09-06 17:00:00+00:00,3026.95,11372fe1819f48a8b0260bf3c046e4e0,Australia,CUS-2110742437,,credit,9,6
posted,,0,ACC-154431271,AUD,153.09 -27.48,PAY/SALARY,,0.0,Lori,3132.9,2018-09-06,F,18,,,2018-09-06 17:00:00+00:00,1537.68,1ac5e6c847844edeb61242dd28b622c2,Australia,CUS-3702001629,,credit,9,6
posted,,0,ACC-3941181087,AUD,115.79 -31.94,PAY/SALARY,,0.0,Paul,7997.88,2018-09-06,M,25,,,2018-09-06 17:00:00+00:00,2687.85,a27d1250de15477b9d88d945f593a8a7,Australia,CUS-3989008654,,credit,9,6
posted,,0,ACC-53508546,AUD,150.62 -33.76,PAY/SALARY,,0.0,Kimberly,3997.71,2018-09-06,F,35,,,2018-09-06 17:00:00+00:00,725.32,0199e2cd0eb84bc796994d194dca0b90,Australia,CUS-72755508,,credit,9,6
posted,,0,ACC-38923874,AUD,151.27 -33.90,PAY/SALARY,,0.0,Ryan,37879.54,2018-09-07,M,38,,,2018-09-07 11:00:00+00:00,1880.95,10e1d913c37a478cb2c000d36ad29cf2,Australia,CUS-3249305314,,credit,9,7
posted,,0,ACC-3689607373,AUD,115.79 -31.79,PAY/SALARY,,0.0,Virginia,5127.85,2018-09-07,F,20,,,2018-09-07 12:00:00+00:00,1138.79,518de3e4f8664570b2ec59bb3e7fb5b3,Australia,CUS-127297539,,credit,9,7
posted,,0,ACC-2890243754,AUD,153.32 -27.93,PAY/SALARY,,0.0,Joseph,3654.88,2018-09-07,M,37,,,2018-09-07 12:00:00+00:00,917.45,1aae1f3957f64195a8ed52daa463b3aa,Australia,CUS-2695611575,,credit,9,7
posted,,0,ACC-559365433,AUD,147.31 -42.88,PAY/SALARY,,0.0,Mary,2403.78,2018-09-07,F,64,,,2018-09-07 13:00:00+00:00,576.0,32f6d713bf9a4530963f6539a01ef621,Australia,CUS-1654129794,,credit,9,7
posted,,0,ACC-3481401842,AUD,115.74 -31.72,PAY/SALARY,,0.0,Tiffany,4337.41,2018-09-07,F,25,,,2018-09-07 13:00:00+00:00,1225.33,dfb2d00ff217456eb0b7b8426ca37116,Australia,CUS-1669695324,,credit,9,7
posted,,0,ACC-2528867619,AUD,138.58 -34.96,PAY/SALARY,,0.0,Abigail,10201.9,2018-09-07,F,40,,,2018-09-07 13:00:00+00:00,1946.57,9e143db5f523403cb161b094a32b8a13,Australia,CUS-2505971401,,credit,9,7
posted,,0,ACC-574997646,AUD,150.79 -33.64,PAY/SALARY,,0.0,Mackenzie,4757.68,2018-09-07,F,18,,,2018-09-07 14:00:00+00:00,1952.29,c82a4d082baa49c689d4d0c511e77116,Australia,CUS-586638664,,credit,9,7
posted,,0,ACC-1890605467,AUD,143.88 -37.66,PAY/SALARY,,0.0,Alexander,13615.34,2018-09-07,M,38,,,2018-09-07 15:00:00+00:00,3649.51,3663547785fb4528a21a7efe47337b57,Australia,CUS-1478398256,,credit,9,7
posted,,0,ACC-90814749,AUD,151.68 -32.98,PAY/SALARY,,0.0,Christopher,10796.61,2018-09-07,M,35,,,2018-09-07 15:00:00+00:00,2308.67,6cab3f8e7b9141128db766f5c737cd16,Australia,CUS-1896554896,,credit,9,7
posted,,0,ACC-2673069055,AUD,152.99 -27.49,PAY/SALARY,,0.0,Richard,21158.28,2018-09-07,M,24,,,2018-09-07 15:00:00+00:00,6024.49,2a20583ac7ce4bffa46624de2f94d5af,Australia,CUS-51506836,,credit,9,7
posted,,0,ACC-80388494,AUD,144.97 -37.42,PAY/SALARY,,0.0,Dustin,5896.44,2018-09-07,M,28,,,2018-09-07 16:00:00+00:00,1916.51,4127c11da7a5449295a0e85135d17ecb,Australia,CUS-1140341822,,credit,9,7
posted,,0,ACC-964839203,AUD,146.92 -36.07,PAY/SALARY,,0.0,Michael,35786.03,2018-09-07,M,21,,,2018-09-07 16:00:00+00:00,1560.2,fbe9a14cab2541ec9239030f5e314a2b,Australia,CUS-2059096722,,credit,9,7
posted,,0,ACC-1344825761,AUD,151.09 -33.91,PAY/SALARY,,0.0,Sarah,20008.25,2018-09-07,F,46,,,2018-09-07 17:00:00+00:00,2470.45,2c569398214145d19ac219c67b6381f9,Australia,CUS-1499065773,,credit,9,7
posted,,0,ACC-2014856841,AUD,144.99 -37.90,PAY/SALARY,,0.0,Patrick,264103.82,2018-09-07,M,46,,,2018-09-07 17:00:00+00:00,2179.96,4939d20a732a4a2d95c1a98bc0264d3d,Australia,CUS-2370108457,,credit,9,7
posted,,0,ACC-3317636250,AUD,153.02 -27.66,PAY/SALARY,,0.0,Kenneth,12708.9,2018-09-07,M,35,,,2018-09-07 17:00:00+00:00,2544.76,7a1a6e5ab0114d15a110a812fa5c6117,Australia,CUS-2738291516,,credit,9,7
posted,,0,ACC-3233697971,AUD,151.04 -33.77,PAY/SALARY,,0.0,Robin,7918.61,2018-09-10,F,34,,,2018-09-10 11:00:00+00:00,1711.39,91d9d52522a148328a42d61dbe6533f4,Australia,CUS-1147642491,,credit,9,10
posted,,0,ACC-1037050564,AUD,153.10 -27.66,PAY/SALARY,,0.0,Rhonda,3724.18,2018-09-10,F,40,,,2018-09-10 11:00:00+00:00,892.09,1cbbcb140c64400fb52801626b1631f4,Australia,CUS-1614226872,,credit,9,10
posted,,0,ACC-2265520058,AUD,151.27 -33.85,PAY/SALARY,,0.0,Catherine,3742.72,2018-09-10,F,26,,,2018-09-10 11:00:00+00:00,1843.14,9df7121be945439a9fcdf4f4834fa597,Australia,CUS-331942311,,credit,9,10
posted,,0,ACC-4274272854,AUD,145.23 -37.86,PAY/SALARY,,0.0,Timothy,6853.74,2018-09-10,M,20,,,2018-09-10 12:00:00+00:00,1640.83,616d7569fe8e4ece8aadfb2a504a5ac9,Australia,CUS-2484453271,,credit,9,10
posted,,0,ACC-1438600314,AUD,138.69 -34.84,PAY/SALARY,,0.0,Maria,4313.61,2018-09-10,F,35,,,2018-09-10 12:00:00+00:00,862.95,0218e312654f4e44adea1f5954b33abc,Australia,CUS-2650223890,,credit,9,10
posted,,0,ACC-2681137560,AUD,151.11 -33.99,PAY/SALARY,,0.0,Nathaniel,7495.12,2018-09-10,M,31,,,2018-09-10 13:00:00+00:00,2886.52,d9d57552cb7a4adcad24cf514c4c40f9,Australia,CUS-2083971310,,credit,9,10
posted,,0,ACC-1496451953,AUD,145.16 -37.84,PAY/SALARY,,0.0,Ricky,13040.1,2018-09-10,M,43,,,2018-09-10 13:00:00+00:00,2588.01,ef754fceafc5407b877abdb42967a3f6,Australia,CUS-3142625864,,credit,9,10
posted,,0,ACC-2173390920,AUD,144.71 -37.58,PAY/SALARY,,0.0,Luis,6232.5,2018-09-10,M,27,,,2018-09-10 13:00:00+00:00,1396.23,3d1430ed3f494ecab0ab5afce0b6accb,Australia,CUS-3180318393,,credit,9,10
posted,,0,ACC-2615038700,AUD,145.35 -38.03,PAY/SALARY,,0.0,Emily,30326.6,2018-09-10,F,43,,,2018-09-10 13:00:00+00:00,664.43,a633faff3ea54430bb9e5f1408b2a48a,Australia,CUS-3255104878,,credit,9,10
posted,,0,ACC-4258502723,AUD,145.45 -37.74,PAY/SALARY,,0.0,Kimberly,3594.17,2018-09-10,F,24,,,2018-09-10 13:00:00+00:00,1059.84,29fa60567e5a49f6b744b4b220e632f0,Australia,CUS-3378712515,,credit,9,10
posted,,0,ACC-2249586092,AUD,115.98 -32.07,PAY/SALARY,,0.0,Edward,7874.68,2018-09-10,M,19,,,2018-09-10 13:00:00+00:00,990.55,e6e530a418914a788d9fca25def32f2b,Australia,CUS-443776336,,credit,9,10
posted,,0,ACC-602667573,AUD,151.23 -33.96,PAY/SALARY,,0.0,Michael,11322.88,2018-09-10,M,40,,,2018-09-10 14:00:00+00:00,2280.36,3fcef640bf40403fa3de11dd0f89d8ee,Australia,CUS-2031327464,,credit,9,10
posted,,0,ACC-3021093232,AUD,149.83 -29.47,PAY/SALARY,,0.0,Melissa,8446.1,2018-09-10,F,30,,,2018-09-10 14:00:00+00:00,1636.72,ecae7b61234d4ee7ad0fc47f9bf25790,Australia,CUS-55310383,,credit,9,10
posted,,0,ACC-847145727,AUD,115.90 -31.92,PAY/SALARY,,0.0,Michael,57686.46,2018-09-10,M,19,,,2018-09-10 17:00:00+00:00,2854.74,8420a9b70719410d9703755cc77e3f0a,Australia,CUS-1609060617,,credit,9,10
posted,,0,ACC-3827517394,AUD,151.12 -33.89,PAY/SALARY,,0.0,Craig,39563.7,2018-09-10,M,28,,,2018-09-10 17:00:00+00:00,4054.77,9636a6cfa6114db4840bcccf942cd412,Australia,CUS-2663907001,,credit,9,10
posted,,0,ACC-2231965366,AUD,144.96 -37.84,PAY/SALARY,,0.0,Linda,14154.4,2018-09-11,F,35,,,2018-09-11 12:00:00+00:00,2443.24,c2c9ba89ec19446ebbaf340e523295df,Australia,CUS-2155701614,,credit,9,11
posted,,0,ACC-1334819143,AUD,145.13 -37.70,PAY/SALARY,,0.0,Christopher,62519.84,2018-09-11,M,33,,,2018-09-11 12:00:00+00:00,2718.51,99fab95431724bd99bf2c4ebd1c278c4,Australia,CUS-3117610635,,credit,9,11
posted,,0,ACC-1443681913,AUD,150.92 -33.77,PAY/SALARY,,0.0,Ryan,3730.39,2018-09-11,M,31,,,2018-09-11 13:00:00+00:00,996.24,327eab5dc19e48a8b1447d06b453f078,Australia,CUS-3129499595,,credit,9,11
posted,,0,ACC-1998563091,AUD,149.03 -35.25,PAY/SALARY,,0.0,David,17520.17,2018-09-11,M,42,,,2018-09-11 13:00:00+00:00,1757.81,f5688af1387a4d7cab6c526402acebc3,Australia,CUS-3395687666,,credit,9,11
posted,,0,ACC-2305712452,AUD,138.61 -34.89,PAY/SALARY,,0.0,Debra,3749.71,2018-09-11,F,18,,,2018-09-11 14:00:00+00:00,761.33,afa049ab3ad54f01800846803aa682a9,Australia,CUS-1842679196,,credit,9,11
posted,,0,ACC-1990648130,AUD,114.62 -28.80,PAY/SALARY,,0.0,Kaitlyn,4328.62,2018-09-11,F,21,,,2018-09-11 14:00:00+00:00,1037.07,d0c9f31a2afe49368c2f82864a322203,Australia,CUS-809013380,,credit,9,11
posted,,0,ACC-2828321672,AUD,153.03 -27.51,PAY/SALARY,,0.0,Stephanie,3717.52,2018-09-11,F,53,,,2018-09-11 16:00:00+00:00,970.47,27e8d534b0ef4aa5857e4d56dc1cdda2,Australia,CUS-1005756958,,credit,9,11
posted,,0,ACC-1222300524,AUD,151.23 -33.94,PAY/SALARY,,0.0,Michael,1006.33,2018-09-11,M,38,,,2018-09-11 17:00:00+00:00,1002.13,a482d73773854d24a97ad042ef265852,Australia,CUS-2142601169,,credit,9,11
posted,,0,ACC-1652235822,AUD,144.89 -37.81,PAY/SALARY,,0.0,Renee,22079.56,2018-09-11,F,38,,,2018-09-11 17:00:00+00:00,1541.12,2968a33ec5994ebdb0454c437408fbaf,Australia,CUS-2206365095,,credit,9,11
posted,,0,ACC-3771436525,AUD,145.04 -37.92,PAY/SALARY,,0.0,Derek,4164.86,2018-09-11,M,20,,,2018-09-11 17:00:00+00:00,1099.7,a7ff118bb530493d9b6f08f2aebb7360,Australia,CUS-3325710106,,credit,9,11
posted,,0,ACC-3954677887,AUD,115.72 -32.28,PAY/SALARY,,0.0,Ruth,5764.99,2018-09-11,F,47,,,2018-09-11 17:00:00+00:00,1272.47,d825e56a393d4b769668bc8985c66fe5,Australia,CUS-3716701010,,credit,9,11
posted,,0,ACC-2897221629,AUD,150.90 -34.37,PAY/SALARY,,0.0,Scott,4498.34,2018-09-11,M,23,,,2018-09-11 17:00:00+00:00,982.71,f17db34b51224b0caaa44e8f7a2880ae,Australia,CUS-511326734,,credit,9,11
posted,,0,ACC-588564840,AUD,151.27 -33.76,PAY/SALARY,,0.0,Isaiah,15523.69,2018-09-12,M,23,,,2018-09-12 11:00:00+00:00,3903.95,4e8da0f42d534b919b2b5c045204d8cf,Australia,CUS-1462656821,,credit,9,12
posted,,0,ACC-1650504218,AUD,145.01 -37.93,PAY/SALARY,,0.0,Marissa,10228.96,2018-09-12,F,23,,,2018-09-12 12:00:00+00:00,1626.48,1d197043a6f04b4f84a7237a28d64def,Australia,CUS-2500783281,,credit,9,12
posted,,0,ACC-3326339947,AUD,151.18 -33.80,PAY/SALARY,,0.0,Eric,7839.91,2018-09-12,M,22,,,2018-09-12 12:00:00+00:00,983.36,380e0f8c350746a891ee7ce49033087b,Australia,CUS-326006476,,credit,9,12
posted,,0,ACC-3541460373,AUD,145.00 -37.83,PAY/SALARY,,0.0,Jeffrey,3874.97,2018-09-12,M,24,,,2018-09-12 13:00:00+00:00,1408.08,8c612ef2320749d7adee5a757852656c,Australia,CUS-1433879684,,credit,9,12
posted,,0,ACC-2776252858,AUD,144.95 -37.76,PAY/SALARY,,0.0,Kristin,4602.87,2018-09-12,F,43,,,2018-09-12 13:00:00+00:00,1068.04,72e059f24ccb4ee5a9969214b47ed92f,Australia,CUS-4123612273,,credit,9,12
posted,,0,ACC-1598451071,AUD,153.41 -27.95,PAY/SALARY,,0.0,Diana,2341.26,2018-09-12,F,26,,,2018-09-12 14:00:00+00:00,1013.67,25cf76b489414f6cac603e69aad03f9d,Australia,CUS-2487424745,,credit,9,12
posted,,0,ACC-3485804958,AUD,138.52 -35.01,PAY/SALARY,,0.0,Jessica,23687.34,2018-09-12,F,34,,,2018-09-12 16:00:00+00:00,3903.73,e1272b0080624715b8e4a976d657c316,Australia,CUS-1196156254,,credit,9,12
posted,,0,ACC-1973887809,AUD,115.78 -31.90,PAY/SALARY,,0.0,Antonio,5674.54,2018-09-12,M,26,,,2018-09-12 16:00:00+00:00,1098.91,dd06cc65cf474b15b84550fba6e3bb33,Australia,CUS-1646621553,,credit,9,12
posted,,0,ACC-4059612845,AUD,130.98 -12.49,PAY/SALARY,,0.0,Jonathan,57232.45,2018-09-12,M,38,,,2018-09-12 16:00:00+00:00,2647.38,33f2d3441359415abb45170aab621a10,Australia,CUS-495599312,,credit,9,12
posted,,0,ACC-819621312,AUD,145.04 -37.85,PAY/SALARY,,0.0,Michele,5738.55,2018-09-12,F,30,,,2018-09-12 17:00:00+00:00,1158.15,d0679ffd892c42ebbeed60126e9d66bf,Australia,CUS-1271030853,,credit,9,12
posted,,0,ACC-2920611728,AUD,144.96 -37.76,PAY/SALARY,,0.0,Tyler,6215.88,2018-09-12,M,69,,,2018-09-12 17:00:00+00:00,1043.12,25b25b556fa141719ff7148a299f741d,Australia,CUS-1388323263,,credit,9,12
posted,,0,ACC-1799207998,AUD,150.68 -33.79,PAY/SALARY,,0.0,Susan,7134.68,2018-09-12,F,20,,,2018-09-12 17:00:00+00:00,1395.49,9f2008a66b214796beaaa56e4d57793d,Australia,CUS-164374203,,credit,9,12
posted,,0,ACC-1349834573,AUD,145.17 -37.84,PAY/SALARY,,0.0,Matthew,12512.73,2018-09-12,M,39,,,2018-09-12 17:00:00+00:00,3071.14,ecb210f2ff604e3a80c44e280b1a88f8,Australia,CUS-1790886359,,credit,9,12
posted,,0,ACC-4163822186,AUD,149.03 -34.97,PAY/SALARY,,0.0,Karen,7529.51,2018-09-13,F,26,,,2018-09-13 11:00:00+00:00,920.71,f557bdb10a3847138897a11429671dcb,Australia,CUS-2630892467,,credit,9,13
posted,,0,ACC-721712940,AUD,145.09 -37.82,PAY/SALARY,,0.0,Andrew,54662.64,2018-09-13,M,78,,,2018-09-13 12:00:00+00:00,782.42,97b527697963482ebe45fb9487ec8c74,Australia,CUS-1646183815,,credit,9,13
posted,,0,ACC-2107684084,AUD,145.03 -37.88,PAY/SALARY,,0.0,Richard,7905.3,2018-09-13,M,22,,,2018-09-13 13:00:00+00:00,2218.73,18c60efd6f6e41b8ae42960e54e62368,Australia,CUS-2283904812,,credit,9,13
posted,,0,ACC-1903037542,AUD,153.05 -27.61,PAY/SALARY,,0.0,Jeffrey,4197.26,2018-09-13,M,30,,,2018-09-13 14:00:00+00:00,1808.62,0b7d9dc698ea4c6e941b48480e361380,Australia,CUS-860700529,,credit,9,13
posted,,0,ACC-2988263882,AUD,145.18 -37.90,PAY/SALARY,,0.0,Michael,5321.85,2018-09-13,M,44,,,2018-09-13 15:00:00+00:00,596.33,16a5fdfbf55b43cca235f81b9579f9fb,Australia,CUS-1233833708,,credit,9,13
posted,,0,ACC-2970114956,AUD,144.89 -37.69,PAY/SALARY,,0.0,Robert,9286.53,2018-09-13,M,26,,,2018-09-13 15:00:00+00:00,1433.98,4717d1016e074732a2b0ffe524049ef5,Australia,CUS-880898248,,credit,9,13
posted,,0,ACC-414431115,AUD,142.77 -37.06,PAY/SALARY,,0.0,Amy,4072.78,2018-09-13,F,43,,,2018-09-13 16:00:00+00:00,1630.36,80f909564aa3469ebf2e4a31303a3ab8,Australia,CUS-2599279756,,credit,9,13
posted,,0,ACC-3881031190,AUD,149.19 -21.15,PAY/SALARY,,0.0,Richard,5981.34,2018-09-13,M,37,,,2018-09-13 16:00:00+00:00,916.75,07845d0dd9e341f4938224f964598edb,Australia,CUS-3201519139,,credit,9,13
posted,,0,ACC-1056639002,AUD,145.03 -37.91,PAY/SALARY,,0.0,Michael,48555.95,2018-09-13,M,22,,,2018-09-13 17:00:00+00:00,3195.01,dd9ac8be24424a4ebc1f50193b12f139,Australia,CUS-3462882033,,credit,9,13
posted,,0,ACC-53508546,AUD,150.62 -33.76,PAY/SALARY,,0.0,Kimberly,4605.84,2018-09-13,F,35,,,2018-09-13 17:00:00+00:00,725.32,5dc68f968e924f81a94ca0546bd32fca,Australia,CUS-72755508,,credit,9,13
posted,,0,ACC-38923874,AUD,151.27 -33.90,PAY/SALARY,,0.0,Ryan,39591.31,2018-09-14,M,38,,,2018-09-14 11:00:00+00:00,1880.95,3f180c26a7dd48f385f214fb789d5ee0,Australia,CUS-3249305314,,credit,9,14
posted,,0,ACC-3689607373,AUD,115.79 -31.79,PAY/SALARY,,0.0,Virginia,5961.22,2018-09-14,F,20,,,2018-09-14 12:00:00+00:00,1138.79,41692d21b6eb433ea2a5f190da1873e5,Australia,CUS-127297539,,credit,9,14
posted,,0,ACC-2890243754,AUD,153.32 -27.93,PAY/SALARY,,0.0,Joseph,4011.36,2018-09-14,M,37,,,2018-09-14 12:00:00+00:00,917.45,dd77339eb1b74e498c22e162dea03e16,Australia,CUS-2695611575,,credit,9,14
posted,,0,ACC-1788473090,AUD,145.06 -37.95,PAY/SALARY,,0.0,Rachael,7066.58,2018-09-14,F,21,,,2018-09-14 13:00:00+00:00,2023.68,45abfcf4a6484fdc963d0846a41de0fc,Australia,CUS-134193016,,credit,9,14
posted,,0,ACC-1199531521,AUD,116.02 -31.87,PAY/SALARY,,0.0,Billy,12848.72,2018-09-14,M,52,,,2018-09-14 13:00:00+00:00,3785.78,45985033103147e1bb946e964b3135b1,Australia,CUS-134833760,,credit,9,14
posted,,0,ACC-559365433,AUD,147.31 -42.88,PAY/SALARY,,0.0,Mary,2491.69,2018-09-14,F,64,,,2018-09-14 13:00:00+00:00,576.0,ede278d15cbb4c9a8a52f19562f19e6e,Australia,CUS-1654129794,,credit,9,14
posted,,0,ACC-3481401842,AUD,115.74 -31.72,PAY/SALARY,,0.0,Tiffany,5187.29,2018-09-14,F,25,,,2018-09-14 13:00:00+00:00,1225.33,b42a029b97cc43249a9d57333b4bc65d,Australia,CUS-1669695324,,credit,9,14
posted,,0,ACC-2528867619,AUD,138.58 -34.96,PAY/SALARY,,0.0,Abigail,11526.36,2018-09-14,F,40,,,2018-09-14 13:00:00+00:00,1946.57,4991c80eb8e94be881eb27a9c3428f7f,Australia,CUS-2505971401,,credit,9,14
posted,,0,ACC-2674800293,AUD,144.96 -37.69,PAY/SALARY,,0.0,Elizabeth,28444.11,2018-09-14,F,50,,,2018-09-14 14:00:00+00:00,1436.98,9185a7bc20fd4958a7b7f8744321fde4,Australia,CUS-2977593493,,credit,9,14
posted,,0,ACC-354106658,AUD,151.04 -33.80,PAY/SALARY,,0.0,Christine,10891.05,2018-09-14,F,39,,,2018-09-14 15:00:00+00:00,5103.51,188e04b6e00f44f3a43afbf232a6f5c3,Australia,CUS-2376382098,,credit,9,14
posted,,0,ACC-354106658,AUD,151.04 -33.80,PAY/SALARY,,0.0,Christine,15994.56,2018-09-14,F,39,,,2018-09-14 15:00:00+00:00,5103.51,7faf986ac5a341e3adfdb7030ec03f48,Australia,CUS-2376382098,,credit,9,14
